651794
952302
2801882
963965
24717027
1838699
13564851
279237
264224
3828723
14381940
3876886
33175763
5371992
653509
267399
15546273
3209233
4494404
29082268
5599254
5209087
5347065
1550560
4939734
16834861
21458387
136168
764360
862173
15785719
6957016
25107697
29465468
35817
12772927
8214932
10778318
136097
1189781
16977588
13781025
7828444
14179784
10818546
19705200
6116978
44834
312443
17159773
13044562
15472704
7591294
4020539
1006289
3841725
458550
377017
1732348
11312525
6480723
898669
50499
4770297
4686849
5535206
11887934
14307238
3781261
5704931
36952245
6527633
31791476
9160227
1408356
19622133
5519958
6760685
7942547
323972
12816941
132058
2328235
1010381
27790344
21702477
19189362
4928560
14830669
8475448
21388448
263890
480214
13124961
2546475
7391945
1227037
1296703
15259720
8951020
20130507
19239737
4648792
12253014
2115410
31077182
47310359
2608200
2082152
552659
41557578
819355
123999
6996603
30111258
2882706
4913349
16694907
166506
6701853
16259923
1500718
4938723
375427
12510648
882712
13587531
8733233
724664
3713774
17130516
15486292
7841573
23554119
944536
4249063
14313510
5658622
22773826
8072755
6081008
220525
2656322
2758159
10103551
661017
11010151
38241410
7222382
1551382
933565
17158529
4296249
1401712
3920502
15706339
5129102
566746
2890146
7821498
10373660
3173320
5275731
2853723
2407126
1165352
23532068
15143837
11244514
14764237
18689235
9042515
13426580
24202551
528281
626796
620305
10268583
753052
14245893
27674602
17249953
1094841
1857780
4652439
11325019
1323455
29607753
1071191
4028889
6689537
12941416
4022465
847850
23057915
4455533
13379742
20794
6518811
24180527
11495783
20381912
17055318
13824840
9084536
32468371
7610545
15299878
8465335
17260469
10060069
23301941
9522759
19428761
9327993
11784329
16702966
390250
6499603
241327
5884066
14813530
6352740
17001389
111945
1436703
24196932
1714027
8327078
8991506
5585343
16041232
600268
2154249
956867
5891453
81584
1633833
6736590
16970982
13146064
17135006
287871
9662346
5390569
1087227
7331351
38987
1969240
4606942
21261132
22417010
21613091
2712524
517923
12334442
4984647
8841205
7364852
1466827
14229433
4018860
5408276
5967500
12202983
24123498
28870504
10298354
1386291
4545661
778382
1301735
1175208
19306510
3232943
15760712
4904940
3302946
791959
10551117
23206787
969285
11227809
11744990
1606436
7102050
1232040
3214589
8477550
3071415
3300464
3694835
5228158
10668341
19693782
9044084
3797957
10390244
6076015
2686644
15014310
6881170
32037573
35230388
3257619
24572040
3662361
2816369
10217067
10746562
483666
2095520
492483
6194499
8665309
38316402
1510188
22019341
339053
9713055
354038
2339386
4669689
4629595
765736
12480367
15199700
16172011
35795452
13677781
2343535
6929115
1084697
11371479
19913653
1650946
6039103
10875442
1447287
306130
7327689
5247250
1859864
33828780
2941995
40060571
18593661
2924422
4355524
19331550
211100
5043012
104420
24467972
15727420
8777753
6792803
